weekday,UId,date,TimeOfDay,count
5,anupamkumar.g120903,2023-01-19,2.0,2
5,anuragc.c059001,2023-01-19,2.0,2
5,appsecmon6,2023-01-19,2.0,2
5,arata.ks,2023-01-19,2.0,2
5,arjun.mukherjee.dvc,2023-01-19,4.0,2
5,arun1812-cgo,2023-01-19,2.0,2
5,arundhatis.g190601,2023-01-05,3.0,2
5,arunjit.sidhu.ipb,2023-01-19,2.0,2
5,ashishksingh.thdc,2023-01-19,2.0,2
5,ashok2.dmrc,2023-01-05,3.0,2
5,ashokramagawas.pb,2023-01-19,2.0,2
5,ashutosh.dpcjsp,2023-01-05,3.0,2
5,asim.ali,2023-01-05,2.0,2
5,asst.mgr-20.webel,2023-01-05,2.0,2
5,atinderpal.singh946,2023-01-05,2.0,2
5,atul.kulkarni,2023-01-19,2.0,2
5,atulkumarsaxena.pb,2023-01-19,3.0,2
5,awanindra.cpcb,2023-01-05,3.0,2
5,ayodha.thapli45.gsi,2023-01-19,3.0,2
5,balram2107.bsnl,2023-01-19,4.0,2
5,balwinder.kaur01-pb,2023-01-19,3.0,2
5,bapugoudak.sb,2023-01-26,2.0,2
5,barnali.kalita,2023-01-05,2.0,2
5,barnali.kundu,2023-01-05,1.0,2
5,bcray.mcl,2023-01-19,2.0,2
5,bholanathn.g111001,2023-01-05,3.0,2
5,bhoopat.patel,2023-01-19,2.0,2
5,bhukya.kala,2023-01-05,1.0,2
5,bijoy.sarma,2023-01-05,2.0,2
5,bipinsharma57.bsf,2023-01-19,3.0,2
5,bismpate,2023-01-05,2.0,2
5,biswambarbarik.pb,2023-01-19,2.0,4
5,biswasm.erly,2023-01-19,2.0,2
5,bk.suman75,2023-01-19,3.0,2
5,brajesh.69,2023-01-05,2.0,2
5,brijender.kr,2023-01-19,3.0,2
5,brkorapati.sai,2023-01-05,2.0,2
5,catherine.singson,2023-01-05,2.0,2
5,cgmf.bbnl,2023-01-05,2.0,2
5,ch.srinivasrao,2023-01-19,1.0,2
5,chandank.g91,2023-01-05,2.0,2
5,chandrakantdubey.dad,2023-01-05,2.0,2
5,chemanth.kumar,2023-01-19,3.0,2
5,chhuttan.105508.cbdt,2023-01-19,4.0,2
5,cmouli.s1970,2023-01-05,2.0,2
5,const24.cwc,2023-01-05,2.0,3
5,da.dswo-wb.s24pgs,2023-01-05,3.0,2
5,da2medalphq-eoff,2023-01-19,2.0,2
5,daniel.kgurram,2023-01-05,3.0,2
5,dba4-eofficeup,2023-01-19,2.0,2
5,dch.hfw-wb,2023-01-19,3.0,2
5,debojitk.g119201,2023-01-19,3.0,2
5,deepak.virmani,2023-01-19,2.0,2
5,deepakkum.uset,2023-01-05,4.0,2
5,deo-penriv-mowr,2023-01-19,2.0,2
5,devendra.kumar,2023-01-05,2.0,2
5,devendra72.fci,2023-01-19,2.0,2
5,devendrav.g031601,2023-01-05,2.0,2
5,dhanyahari.fssai,2023-01-05,3.0,2
5,dinesh.tomar81,2023-01-05,2.0,2
5,dineshraigar.dad,2023-01-05,4.0,2
5,dir-mine.goa,2023-01-19,2.0,3
5,diwakar51.ndmc,2023-01-19,3.0,2
5,dphcud,2023-01-05,3.0,8
5,drarup.chakraborty88,2023-01-19,5.0,1
5,dysecy2.pspm-wb,2023-01-19,2.0,2
5,ee1.slrdc-wb,2023-01-05,4.0,2
5,einc.phe-wb,2023-01-19,2.0,2
5,gangi.manikyavelu,2023-01-19,2.0,2
5,gaurangab.c068801,2023-01-05,2.0,2
5,gaurav.modi,2023-01-05,2.0,2
5,gauravkumar.dfcc,2023-01-19,3.0,2
5,gmkrb.secl,2023-01-19,2.0,2
5,gopal.nagargoje,2023-01-05,3.0,2
5,gshankar.dfcc,2023-01-05,3.0,4
5,gupta.anil63,2023-01-05,2.0,2
5,gurinder.singh33-pb,2023-01-19,2.0,2
5,gurpreetkaur.ikgptu,2023-01-05,1.0,2
5,gvssprasad,2023-01-19,2.0,2
5,hannapoorani0700.cbse,2023-01-05,4.0,2
5,hansraj.nith,2023-01-05,3.0,2
5,hari.11055,2023-01-19,3.0,2
5,harnek.singh84,2023-01-05,2.0,3
5,harsimran.singh93,2023-01-05,3.0,2
5,hcryo.ncpor,2023-01-05,2.0,2
5,hemendrasingh.nhai,2023-01-05,2.0,2
5,himanshu.k.sai,2023-01-05,4.0,4
5,honeyrubyr.rgi,2023-01-05,3.0,2
5,i.877010619.itbp,2023-01-05,4.0,2
5,irs.laldas,2023-01-19,3.0,2
5,jaipal.jaipal994,2023-01-05,1.0,2
5,jaspreet.singh.hvpn,2023-01-05,2.0,2
5,jayprakashy.mp1.au,2023-01-05,3.0,2
5,jerosoby.esic,2023-01-19,2.0,2
5,jesintharan.183,2023-01-19,2.0,4
5,jignesh.m,2023-01-05,2.0,2
5,jitender.sharma.epf,2023-01-19,5.0,2
5,jitendram.g080001,2023-01-05,3.0,2
5,jp.arya,2023-01-05,2.0,2
5,jprakash.sameer,2023-01-05,1.0,2
5,jroa2.pbssd-wb,2023-01-05,2.0,2
5,jyoti233131.fci,2023-01-05,2.0,2
5,jyotirmoy.sarma92,2023-01-05,2.0,2
5,k.kulkarni,2023-01-05,3.0,2
5,k.madhusudhan05,2023-01-19,2.0,2
5,kalshetti.raviraj,2023-01-19,3.0,2
5,kamal.kishore.stpi,2023-01-26,2.0,2
5,kamruddindad.dad,2023-01-19,2.0,2
5,kazim.21431,2023-01-19,2.0,2
5,kcnamdeo.pb,2023-01-05,4.0,2
5,kirankumar.k79,2023-01-05,3.0,3
5,konda.chalamareddy,2023-01-19,2.0,2
5,koumond,2023-01-05,4.0,2
5,kppstty.bsnl,2023-01-19,2.0,2
5,kpshah.602053-cgo,2023-01-05,2.0,2
5,kumari.meena.bis,2023-01-19,1.0,2
5,lalith.b05,2023-01-19,4.0,2
5,lavanya.kumar,2023-01-05,3.0,2
5,lo1.fisheries-wb,2023-01-19,3.0,2
5,lopamudra.c,2023-01-19,3.0,2
5,luv.sharma,2023-01-05,3.0,2
5,madan.lal-desjk,2023-01-05,2.0,4
5,mahendra.1555,2023-01-05,4.0,2
5,maheshan.shs.bih,2023-01-19,2.0,3
5,mamtarani1991.he,2023-01-05,2.0,2
5,manipushpak.0206,2023-01-19,2.0,2
5,manish.stpi,2023-01-05,2.0,2
5,manjunatha.gs,2023-01-19,3.0,2
5,manojias2008,2023-01-19,3.0,2
5,mayank.4031,2023-01-05,1.0,2
5,md.rigw-0110,2023-01-26,3.0,2
5,meena.cheda,2023-01-05,2.0,2
5,meena.kotia,2023-01-05,2.0,2
5,meenas.g149801,2023-01-19,5.0,2
5,memberit-cbic,2023-01-05,3.0,4
5,mgkulkarni30.pb,2023-01-19,2.0,2
5,mishravns.pb,2023-01-05,2.0,2
5,mohanr.nmrl,2023-01-19,3.0,4
5,mohisahd,2023-01-05,5.0,2
5,mohitgoel.thdc,2023-01-19,4.0,2
5,mohitsharma.edu,2023-01-19,1.0,2
5,momon,2023-01-05,2.0,2
5,mounika.v73,2023-01-05,4.0,2
5,ms180.ifs,2023-01-19,3.0,2
5,msingh.mom,2023-01-19,3.0,2
5,mssingh2.pb,2023-01-05,1.0,2
5,munindra.glt,2023-01-05,2.0,2
5,muthu06.dgca,2023-01-19,3.0,2
5,n.karmakar,2023-01-19,2.0,2
5,n.pramod1907,2023-01-19,2.0,3
5,nagendra.fci,2023-01-19,2.0,2
5,nagendranath.c,2023-01-19,2.0,2
5,naima.jnk.au,2023-01-19,1.0,2
5,narayana.vl,2023-01-05,2.0,2
5,naresh1612,2023-01-05,1.0,2
5,navaneethm.g071301,2023-01-05,3.0,2
5,naveen.kr.delhi,2023-01-19,3.0,2
5,nfe1.ah.up,2023-01-19,2.0,2
5,nfo1.mp.br,2023-01-19,2.0,2
5,niraj.kumar.epf,2023-01-19,2.0,2
5,nirajgarg.187,2023-01-05,2.0,2
5,nitesh.sinha78,2023-01-05,2.0,2
5,nitinkumar.cea,2023-01-05,2.0,2
5,nk.singh1851,2023-01-05,2.0,2
5,om.parkash79-p-hry,2023-01-19,2.0,2
5,osd1.pspm-wb,2023-01-26,5.0,2
5,osd12ins2-dfs,2023-01-05,3.0,3
5,parvati.singh20.bsnl,2023-01-05,4.0,2
5,pavitra.13460,2023-01-19,2.0,3
5,pawan.verma93,2023-01-19,2.0,2
5,pitamsingh.60,2023-01-05,2.0,2
5,pk35.esic,2023-01-05,3.0,2
5,pkaushik.ugc,2023-01-19,2.0,2
5,po-hbmc.mcl,2023-01-05,4.0,2
5,pokkula.sandhya,2023-01-05,2.0,2
5,pooja.sharma01,2023-01-05,2.0,2
5,poonam.sai,2023-01-05,3.0,2
5,poorancs.g108801,2023-01-05,3.0,2
5,poornima.13612,2023-01-05,2.0,2
5,prabhakumar.pb,2023-01-26,5.0,5
5,prabhatm.g021601,2023-01-05,3.0,2
5,pradeep.b.sfio,2023-01-19,2.0,2
5,prajamani.jnu,2023-01-19,2.0,2
5,prakash.om50,2023-01-05,2.0,2
5,pranab.pd01,2023-01-05,2.0,2
5,pranav.kmr,2023-01-19,2.0,2
5,prashantk.c091601,2023-01-19,2.0,2
5,prateektiwari.uset,2023-01-05,2.0,2
5,praveen.sangam82,2023-01-05,4.0,2
5,premkumar.m96,2023-01-05,2.0,2
5,prin.raghgp-wb,2023-01-05,2.0,2
5,prince93.env,2023-01-05,2.0,2
5,prinp,2023-01-05,3.0,2
5,pritam313013.fci,2023-01-05,3.0,2
5,priti.bsnl.bsnl,2023-01-05,2.0,2
5,priyanka.vishwakarma,2023-01-05,3.0,2
5,priyankast.g011201,2023-01-19,2.0,2
5,pro.rb-mh,2023-01-26,1.0,2
5,psiddareddy.pb,2023-01-05,3.0,2
5,rabharituparna.bsnl,2023-01-19,2.0,2
5,rachna.bis,2023-01-19,2.0,2
5,rahul.gond,2023-01-19,4.0,2
5,rahuls.c061801,2023-01-19,3.0,2
5,rajajicho.6441,2023-01-19,5.0,2
5,rajeev.chauhan,2023-01-19,2.0,2
5,rajesh.179,2023-01-19,2.0,2
5,rajeshkumar.t.stpi,2023-01-19,2.0,2
5,rajkumarprajapat.dad,2023-01-05,3.0,2
5,rajskmr-cwc,2023-01-19,3.0,4
5,rakk4,2023-01-19,3.0,2
5,rama.nand065,2023-01-19,2.0,2
5,ramamurthy.kv,2023-01-05,2.0,2
5,ramandeep.singh625,2023-01-19,3.0,2
5,rameshk.69,2023-01-05,4.0,2
5,rameshwer.meena,2023-01-19,1.0,2
5,ramgopiy,2023-01-05,3.0,2
5,ramiz.raza658,2023-01-05,3.0,3
5,ramrajm.c111201,2023-01-05,2.0,2
5,ramsaran1994.bsnl,2023-01-19,3.0,2
5,randeep.dey.epf,2023-01-05,2.0,2
5,ranjan.kr,2023-01-19,3.0,2
5,ranjeetm.mp1.ae,2023-01-19,2.0,3
5,rashmig.mp2.au,2023-01-05,2.0,2
5,rasith.arun67,2023-01-05,2.0,3
5,ravi.roshan,2023-01-19,2.0,2
5,ravi_sharma.cgda,2023-01-05,2.0,2
5,raviku7,2023-01-05,2.0,3
5,rita.970,2023-01-05,5.0,2
5,rk.mishra23,2023-01-19,2.0,2
5,rkkartikey.uad,2023-01-05,2.0,2
5,rmsangal,2023-01-05,1.0,2
5,roop.avtar,2023-01-05,2.0,2
5,rs_prasad.bih,2023-01-05,1.0,2
5,sabhajeets.g091602,2023-01-19,4.0,2
5,saharish.siddiqui87,2023-01-19,4.0,2
5,sakshi.s19,2023-01-05,2.0,2
5,salan.sanga,2023-01-19,4.0,2
5,sandeep.jain17,2023-01-05,3.0,2
5,sangita.shinde.sola,2023-01-05,2.0,2
5,sanjaydhok.bsnl,2023-01-05,3.0,1
5,sanjayk.c049501,2023-01-05,3.0,2
5,sankarlal.ghos-hfw,2023-01-05,3.0,2
5,sanyogita.dcmsme,2023-01-19,4.0,2
5,sarvesh.14133,2023-01-05,2.0,2
5,satish.kumar39,2023-01-19,1.0,2
5,sdraya.bcas,2023-01-05,3.0,2
5,sedwin.nipccd,2023-01-05,3.0,2
5,seema.arora8412,2023-01-19,4.0,2
5,seema.joshi,2023-01-05,2.0,2
5,sgangadhar.nhai,2023-01-19,4.0,2
5,sh.g099101,2023-01-19,2.0,2
5,shaikb.g211601,2023-01-05,2.0,2
5,shailesh.kumar.epf,2023-01-19,2.0,2
5,shameem.nielit,2023-01-05,3.0,2
5,shantam.rastogi,2023-01-05,5.0,2
5,sharmisthag.g110401,2023-01-05,2.0,2
5,shashi.bhushan2,2023-01-05,1.0,2
5,shashi.kumar1980,2023-01-05,2.0,2
5,sheekuma,2023-01-19,1.0,2
5,sheikhabima.82518,2023-01-05,3.0,2
5,shivajikesarkar.fci,2023-01-05,2.0,2
5,shivani.taneja,2023-01-05,2.0,2
5,shivkantshukla8.bsnl,2023-01-19,2.0,2
5,shrs.esic,2023-01-19,3.0,3
5,shubhama.g061401,2023-01-05,2.0,2
5,shuchismita.saxena,2023-01-05,2.0,2
5,shwerana.esic,2023-01-19,2.0,2
5,shweta.sawdekar,2023-01-05,3.0,2
5,sibani.kag,2023-01-19,2.0,3
5,siddartha.c-svr,2023-01-19,3.0,2
5,siddhartha.mandal,2023-01-19,2.0,2
5,singh.ashish93,2023-01-05,2.0,4
5,singhdp4,2023-01-19,3.0,2
5,sk.vidhan,2023-01-05,3.0,2
5,sm-ja2-dcsgr,2023-01-05,3.0,2
5,smita.asthana,2023-01-19,3.0,2
5,so.pwd-wb,2023-01-05,2.0,2
5,so3grf.fd-wb,2023-01-19,2.0,2
5,sohan.singh95,2023-01-05,2.0,3
5,somaditya.majumdar,2023-01-19,2.0,3
5,sonia.9797,2023-01-19,4.0,2
5,spmohanty.bvfcl,2023-01-05,2.0,2
5,ssp.meels-wb,2023-01-19,2.0,2
5,ssp.pracheta,2023-01-05,3.0,2
5,subhash.ch2021,2023-01-19,2.0,2
5,suchita.s,2023-01-19,2.0,2
5,sudhahar.fci,2023-01-19,3.0,2
5,sumanghosh.natmo,2023-01-05,1.0,2
5,sumansinhadco.rgi,2023-01-19,1.0,2
5,sumathi.r32,2023-01-19,3.0,3
5,sumiraw,2023-01-05,5.0,2
5,sumitranjan.2021,2023-01-05,2.0,2
5,sunil.khedekar,2023-01-19,5.0,2
5,sunny296412.fci,2023-01-19,4.0,2
5,sunnyk.c101105,2023-01-05,3.0,2
5,supindra.khamti,2023-01-19,3.0,2
5,surendra85.bih,2023-01-05,1.0,2
5,swakumga,2023-01-19,2.0,2
5,tade.nani,2023-01-05,3.0,2
5,tanveerahmad.nhcl,2023-01-19,3.0,2
5,tapaskr.panja,2023-01-05,3.0,2
5,thanseebpy.cb,2023-01-19,3.0,2
5,tmgirr.00010129,2023-01-05,2.0,3
5,tnageshwarrao.wcl,2023-01-05,2.0,2
5,tushar.agawane.bsnl,2023-01-19,4.0,2
5,tvenkateshwar.nird,2023-01-19,2.0,4
5,udc34.ddd.ard-wb,2023-01-19,2.0,2
5,uma.chauhan,2023-01-05,2.0,2
5,ved.159640,2023-01-19,3.0,3
5,vedparkash.pnt,2023-01-05,2.0,2
5,venkatalakshmi.p82,2023-01-05,2.0,2
5,vigilanceclt.bsnl,2023-01-19,4.0,1
5,vindravanyadav.2007,2023-01-19,2.0,4
5,vinitha.vijayan,2023-01-19,3.0,2
5,vinoddamecha.bsnl,2023-01-05,2.0,2
5,vinujacu.bsnl,2023-01-05,3.0,2
5,vishal.bhatnagar-hry,2023-01-19,1.0,2
5,vishalg.g050901,2023-01-26,1.0,2
5,vivek.jadhav,2023-01-05,4.0,2
5,vk.dewangan.recl,2023-01-05,5.0,2
5,yadav.sunita,2023-01-19,1.0,6
5,yadvindra.singh96-pb,2023-01-05,1.0,2
5,yashinpasha.sk48,2023-01-05,2.0,2
5,yogesh19.ndmc,2023-01-05,2.0,2
5,zainab.fatima,2023-01-19,3.0,2
6,a.thilakarajan,2023-01-20,3.0,2
6,aao-forest,2023-01-20,3.0,2
6,aaonrlmrc.nird,2023-01-27,1.0,3
6,aashish.chhawal,2023-01-20,3.0,4
6,abhinav-k.c031608,2023-01-20,2.0,2
6,abhishek.jaiswal.epf,2023-01-20,2.0,4
6,abhishek.negd,2023-01-27,3.0,2
6,accasstt-rnb,2023-01-27,2.0,2
6,acm-wbtl,2023-01-06,2.0,2
6,adfin.pcra,2023-01-27,3.0,2
6,aditya.sharma19,2023-01-20,1.0,2
6,advinfra1.gmda,2023-01-20,2.0,2
6,aftab.alam82,2023-01-27,3.0,3
6,ag.prakash15,2023-01-20,2.0,2
6,agbhagat.pb,2023-01-20,2.0,2
6,agrawal.ashish91,2023-01-20,2.0,2
6,aigpol-hp,2023-01-27,2.0,2
6,ajay.srivastava07,2023-01-06,3.0,3
6,ajaybargoti.580a,2023-01-20,4.0,2
6,ajayku.0203,2023-01-27,3.0,4
6,ajaykumar3.pb,2023-01-27,2.0,4
6,ajaykumarii.pb,2023-01-20,4.0,2
6,ajaykumars.c088701,2023-01-06,2.0,2
6,ajeet.tiwari1998,2023-01-06,5.0,2
6,ak.jindal89,2023-01-20,2.0,2
6,akchakraborty.kvic,2023-01-06,3.0,2
6,akpurohit.bis,2023-01-20,3.0,5
6,akrati312567.fci,2023-01-20,2.0,2
6,alka.21298,2023-01-27,3.0,2
6,alok81.bih,2023-01-27,1.0,2
6,aman.7502,2023-01-27,3.0,2
6,amir.khan85,2023-01-06,2.0,2
6,amirtham.mr,2023-01-06,1.0,4
6,amit.jha85,2023-01-06,1.0,2
6,amitks.g011501,2023-01-20,4.0,2
6,amreshp.def,2023-01-20,2.0,2
6,amrit.bhatia.cghs,2023-01-06,1.0,2
6,anand.singh63,2023-01-27,1.0,3
6,aniketj.g141201,2023-01-27,3.0,2
6,anil.kalita,2023-01-06,3.0,2
6,anil.kr1.epf,2023-01-20,2.0,1
6,anil.kumar.mnre,2023-01-20,2.0,2
6,anil.yadav341.hvpn,2023-01-06,2.0,2
6,anil295192.fci,2023-01-20,2.0,2
6,anishgupta.irs,2023-01-20,4.0,2
6,anita.kadam9926,2023-01-20,4.0,3
6,anitha.venugopal,2023-01-20,3.0,2
6,anjusingh.99,2023-01-06,3.0,2
6,anuj307052.fci,2023-01-20,4.0,2
6,anup.mann-0411,2023-01-20,2.0,2
6,anurag.singh-p-hry,2023-01-06,2.0,2
6,ao.fac.aiims,2023-01-06,2.0,2
6,ao1ebdn.ddps-wb,2023-01-06,3.0,2
6,aparna75.s,2023-01-20,3.0,2
6,apmpb.bccl,2023-01-06,3.0,2
6,aqueelkhan.pb,2023-01-06,2.0,2
6,arulananthan.2032,2023-01-20,2.0,2
6,arun.kumar1722,2023-01-06,2.0,2
6,arun.mudumala,2023-01-06,1.0,2
6,arvinddubey.bsnl,2023-01-27,2.0,2
6,arvindk.g061501,2023-01-06,2.0,2
6,asdhurve.wcl,2023-01-27,2.0,4
6,asfa.icar,2023-01-06,1.0,2
6,ashishrajput.fmda,2023-01-06,3.0,2
6,ashok.142108.cbdt,2023-01-20,2.0,2
6,ashokkm.g200901,2023-01-06,3.0,2
6,ashokkr.69.bsnl,2023-01-20,2.0,2
6,ashutosh97-p-hry,2023-01-06,2.0,2
6,astha.sharma.rgi,2023-01-06,3.0,2
6,aswnikmru-cwc,2023-01-20,3.0,2
6,attrev.00090009,2023-01-20,3.0,4
6,atyuthcharip.hyd.cca,2023-01-20,2.0,2
6,b.madan20,2023-01-27,2.0,2
6,baburao.ina,2023-01-27,3.0,2
6,badal.565,2023-01-06,2.0,5
6,barjesh.gaind07.hvpn,2023-01-27,5.0,2
6,bg.venkatesh,2023-01-06,2.0,4
6,bhagwansingh.bsnl,2023-01-20,1.0,2
6,bhargava.vishal,2023-01-20,4.0,2
6,bhaskar.baldev,2023-01-20,1.0,2
6,bhaskar.rao90,2023-01-20,1.0,2
6,bhaskum.esic,2023-01-06,3.0,2
6,bidyutkumar.das-cwc,2023-01-20,1.0,2
6,biju.2034,2023-01-27,2.0,3
6,bilalk.19,2023-01-20,2.0,2
6,birajkp.g181501,2023-01-06,3.0,2
6,birendra.51430,2023-01-06,2.0,2
6,biswabinayak-cwc,2023-01-06,3.0,2
6,bpegu.acs,2023-01-27,4.0,2
6,brijendra.11733,2023-01-06,3.0,2
6,brijmohansharma.nhai,2023-01-06,2.0,3
6,bsharma.41,2023-01-06,4.0,2
6,c.php-wb,2023-01-20,2.0,2
6,cg.sathyan.aiims,2023-01-20,3.0,2
6,chandrika.chowdhury,2023-01-20,3.0,2
6,choudhuryah.cag,2023-01-27,4.0,2
6,clkadmn-hperc,2023-01-27,2.0,2
6,clkpe-shi-hp,2023-01-20,3.0,2
6,computerasst1.rdd,2023-01-27,1.0,2
6,con2.dhs.dl,2023-01-06,2.0,2
6,conslt-raj1.bbnl,2023-01-06,3.0,2
6,dashrath.11923,2023-01-27,1.0,2
6,dbpajankar.wcl,2023-01-20,2.0,3
6,dcfs1how.ddps-wb,2023-01-20,2.0,3
6,deepak.cz,2023-01-06,3.0,2
6,deepak.kmr03,2023-01-20,2.0,2
6,deo4bufb.fd-wb,2023-01-20,2.0,2
6,des.dircg,2023-01-20,3.0,2
6,devaraju.p.ncert,2023-01-27,1.0,2
6,devendrakumarjain.pb,2023-01-06,3.0,2
6,devi.ram1904,2023-01-20,2.0,2
6,dhananjay.nixi,2023-01-27,4.0,2
6,dhangoel,2023-01-20,1.0,2
6,dhirajk.c030902,2023-01-06,2.0,2
6,dineshbisht.env,2023-01-27,1.0,2
6,dkkhare.pb,2023-01-06,3.0,2
6,dp.patil.nbcc,2023-01-27,2.0,2
6,dratanu.ghosh,2023-01-27,3.0,2
6,drazkhan.ibm,2023-01-27,2.0,4
6,ele.bbmehta,2023-01-27,4.0,2
6,emanivannan.srly,2023-01-06,4.0,2
6,etwaoraon.2041,2023-01-20,1.0,2
6,fahmad.hil,2023-01-20,3.0,2
6,francisd.ncert,2023-01-20,3.0,3
6,g.anoosha,2023-01-27,2.0,2
6,g.rajesh88,2023-01-20,4.0,2
6,gaurav.agrawal.epf,2023-01-20,4.0,2
6,gautam.s.sai,2023-01-27,2.0,5
6,gbmaharana.ohpc,2023-01-06,2.0,2
6,geet294844.fci,2023-01-20,3.0,2
6,geeta.edu178,2023-01-27,2.0,2
6,geetak.uikey,2023-01-20,2.0,2
6,geetchaw,2023-01-27,2.0,2
6,gopal.sharma64,2023-01-06,3.0,2
6,gopalbinwal.fin,2023-01-27,1.0,2
6,goraksh.garje,2023-01-06,2.0,2
6,gowri.tn,2023-01-06,2.0,2
6,gvlakshmi.priyav,2023-01-20,2.0,2
6,harishdh.c099301,2023-01-06,2.0,2
6,headasst14-gad,2023-01-27,1.0,2
6,headasstt-forest,2023-01-20,2.0,2
6,heena.mewara,2023-01-27,1.0,2
6,heenayadav.2021,2023-01-06,2.0,2
6,himadri.nielit,2023-01-06,3.0,2
6,hkohri,2023-01-06,2.0,2
6,hr.biswas,2023-01-06,4.0,2
6,i.020230162.itbp,2023-01-06,4.0,2
6,i.120331253.itbp,2023-01-20,4.0,6
6,i.140210255.itbp,2023-01-20,3.0,2
6,i.870110103.itbp,2023-01-27,4.0,2
6,imtiyaz.khan,2023-01-27,1.0,2
6,indra.shrivastava,2023-01-20,2.0,4
6,indulkar.devaki,2023-01-06,2.0,3
6,irs.sandeepsingh,2023-01-20,3.0,2
6,ishpal.1990.mea,2023-01-20,3.0,2
6,it.hckerala,2023-01-27,2.0,2
6,itwing-cvpp,2023-01-20,2.0,2
6,j.abraham,2023-01-06,4.0,2
6,jagtar.singh40,2023-01-20,2.0,2
6,jasvinder.singh,2023-01-20,4.0,2
6,jatinder.puri26,2023-01-20,2.0,2
6,jayant.khatri95,2023-01-20,1.0,2
6,jayanta.karmakar,2023-01-20,2.0,3
6,jayckal,2023-01-20,3.0,2
6,jd.nhm-bgla,2023-01-27,3.0,2
6,jeena.joseph.bsnl,2023-01-06,3.0,2
6,jha.ashish,2023-01-06,4.0,2
6,jitendramisra.dare,2023-01-20,4.0,2
6,jitendrasingh.5592,2023-01-20,2.0,2
6,jkgupta.kvic,2023-01-20,2.0,2
6,jnrassist-hedu,2023-01-06,2.0,3
6,jpshivdasani.nihfw,2023-01-20,3.0,7
6,jugoroy.s35,2023-01-20,3.0,2
6,jyotsna.ganti,2023-01-20,2.0,2
6,k143808.fci,2023-01-27,2.0,2
6,k6.sahaja,2023-01-20,3.0,2
6,kamlesh.rani49-pb,2023-01-27,3.0,2
6,kanchan.2020,2023-01-27,3.0,2
6,kanchankusha.67412,2023-01-20,2.0,4
6,kanhiya.lal11,2023-01-06,2.0,2
6,kankan.bhagabati,2023-01-20,2.0,2
6,kapildp.c106301,2023-01-06,3.0,2
6,karan.9100.dmrc,2023-01-06,2.0,2
6,kareena.bthengamam,2023-01-20,4.0,2
6,kartheek.b44,2023-01-27,2.0,2
6,kavindra.brijwal,2023-01-06,1.0,2
6,kcr.dora,2023-01-27,1.0,2
6,kdprasad-upsc,2023-01-06,2.0,2
6,khilapsingh19.ndmc,2023-01-20,2.0,2
6,kiran.luthra,2023-01-20,3.0,4
6,kizargar.pb,2023-01-06,2.0,2
6,kkpatel.bsnl,2023-01-20,3.0,2
6,kota.gandhi.bsnl,2023-01-06,1.0,2
6,krishna.sharma63,2023-01-06,2.0,2
6,krishnad.g061801,2023-01-20,2.0,2
6,krishnamurv.g069701,2023-01-27,2.0,2
6,kshirdharshaw.pb,2023-01-20,3.0,2
6,kssingh.rgi,2023-01-27,1.0,2
6,kuldeeps.g080901,2023-01-20,2.0,2
6,kulvindersingh.etd,2023-01-27,2.0,2
6,kumar.abhishek2020,2023-01-06,2.0,2
6,kumarrandhir.dad,2023-01-06,3.0,4
6,kumart.del.cca,2023-01-06,3.0,4
6,lal.singh105,2023-01-27,3.0,2
6,lalitp.def,2023-01-06,2.0,2
6,laysang.lama,2023-01-06,3.0,2
6,lda5.sed-wb,2023-01-06,3.0,2
6,ldbud3.wridd-wb,2023-01-06,3.0,2
6,leena.karso,2023-01-27,3.0,2
6,lekshmiks.bsnl,2023-01-20,3.0,3
6,linga.swamya,2023-01-27,2.0,2
6,lramchiary.pb,2023-01-27,2.0,2
6,m.haokip,2023-01-06,2.0,4
6,m.vchary,2023-01-06,2.0,2
6,madhab.karmakar,2023-01-06,2.0,2
6,madhur.bain,2023-01-27,3.0,2
6,madhurani.teotia,2023-01-20,3.0,3
6,maini.156268,2023-01-06,3.0,2
6,malad86.esic,2023-01-06,1.0,2
6,mamtarani1991.he,2023-01-06,2.0,2
6,manalik.g179601,2023-01-27,2.0,2
6,manishm.mp1.ae,2023-01-20,2.0,2
6,manna.inspector,2023-01-27,3.0,2
6,manojdhayal.mh1.au,2023-01-06,4.0,3
6,manojkad.ikgptu,2023-01-20,2.0,2
6,manpreet.singh94,2023-01-06,2.0,2
6,manvirender.singh,2023-01-20,2.0,2
6,maruthikumar.md.stpi,2023-01-27,2.0,2
6,masarat.jan,2023-01-20,2.0,2
6,mayamb.c079301,2023-01-27,2.0,2
6,mayank.b,2023-01-20,2.0,2
6,md.mukuram92,2023-01-20,4.0,2
6,md.samiuddin561,2023-01-20,4.0,2
6,mdshamshea.g111101,2023-01-20,3.0,4
6,meena.169470,2023-01-06,5.0,2
6,meenakshi.sl1967,2023-01-27,4.0,2
6,mehakn.d071401,2023-01-27,1.0,2
6,mehta.pintu,2023-01-06,3.0,3
6,menduvp.g218401,2023-01-06,2.0,2
6,mishrark.77,2023-01-06,3.0,3
6,mita83.bih,2023-01-27,2.0,2
6,mkg,2023-01-20,3.0,2
6,mksamy.b,2023-01-20,2.0,2
6,ml.soni,2023-01-20,3.0,2
6,mmkreddy.bsnl,2023-01-20,1.0,2
6,mohan.barua,2023-01-27,2.0,2
6,mohanarm.g219001,2023-01-06,2.0,2
6,mohityadav.ncte,2023-01-06,2.0,2
6,monika.97,2023-01-27,2.0,2
